9537,379617,308,62.2
9537,379617,309,62.3
9537,379617,310,62.2
9537,379617,311,62.2
9537,379617,312,61.9
9537,379617,313,62.6
9537,379617,314,62.4
9537,379617,315,62.3
9537,379617,316,62.1
9537,379617,317,63.0
9537,379617,318,62.9
9537,379617,319,62.8
9537,379617,320,62.9
9537,379617,321,62.9
9537,379617,322,62.9
9537,379617,323,62.9
9537,379617,324,62.8
9537,379617,325,62.7
9537,379617,326,62.7
9537,379617,327,62.6
9537,379617,328,62.6
9537,379617,329,62.5
9537,379617,330,62.6
9537,379617,331,62.6
9537,379617,332,62.3
9537,379617,333,62.4
9537,379617,334,62.4
9537,379617,335,62.4
9537,379617,336,62.3
9537,379617,337,62.4
9537,379617,338,62.2
9537,379617,339,62.2
9537,379617,340,62.1
9537,379617,341,62.2
9537,379617,342,62.2
9537,379617,343,62.1
9537,379617,344,61.9
9537,379617,345,63.2
9537,379617,346,62.8
9537,379617,347,63.0
9537,379617,348,62.9
9537,379617,349,62.9
9537,379617,350,62.9
9537,379617,351,62.8
9537,379617,352,62.8
9537,379617,353,62.5
9537,379617,354,62.5
9537,379617,355,62.5
9537,379617,356,62.6
9537,379617,357,62.5
9537,379617,358,62.5
9537,379617,359,62.5
9537,379617,360,62.4
9537,379617,361,62.4
9537,379617,362,62.3
9537,379617,363,62.3
9537,379617,364,62.3
9537,379617,365,62.2
9537,379617,366,62.2
9537,379617,367,62.2
9537,379617,368,62.0
9537,379617,369,62.1
9537,379617,370,62.1
9537,379617,371,62.0
9537,379617,372,62.8
9537,379617,373,62.7
9537,379617,374,62.7
9537,379617,375,62.6
9537,379617,376,62.7
9537,379617,377,62.5
9537,379617,378,62.6
9537,379617,379,62.6
9537,379617,380,62.6
9537,379617,381,62.5
9537,379617,382,62.5
9537,379617,383,62.5
9537,379617,384,62.4
9537,379617,385,62.2
9537,379617,386,62.1
9537,379617,387,62.0
9537,379617,388,62.7
9537,379617,389,62.6
9537,379617,390,62.6
9537,379617,391,62.6
9537,379617,392,62.6
9537,379617,393,62.5
9537,379617,394,62.5
9537,379617,395,62.5
9537,379617,396,62.4
9537,379617,397,62.4
9537,379617,398,62.4
9537,379617,399,62.4
9537,379617,400,62.3
9537,379617,401,62.3
9537,379617,402,62.3
9537,379617,403,62.3
9537,379617,404,62.3
9537,379617,405,62.3
9537,379617,406,62.2
9537,379617,407,62.1
9537,379617,408,62.1
9537,379617,409,62.0
9537,379617,410,62.1
9537,379617,411,62.0
9537,379617,412,62.6
9537,379617,413,62.6
9537,379617,414,62.6
9537,379617,415,62.5
9537,379617,416,62.5
9537,379617,417,62.5
9537,379617,418,62.4
9537,379617,419,62.4
9537,379617,420,62.4
9537,379617,421,62.4
9537,379617,422,62.3
9537,379617,423,62.3
9537,379617,424,62.3
9537,379617,425,62.3
9537,379617,426,62.3
9537,379617,427,62.2
9537,379617,428,62.2
9537,379617,429,62.2
9537,379617,430,62.2
9537,379617,431,62.2
9537,379617,432,62.2
9537,379617,433,62.1
9537,379617,434,62.1
9537,379617,435,62.1
9537,379617,436,62.1
9537,379617,437,62.1
9537,379617,438,61.7
9537,379617,439,62.0
9537,379617,440,61.9
9537,379617,441,61.9
9537,379617,442,61.9
9537,379617,443,61.9
9537,379617,444,61.8
9537,379617,445,61.8
9537,379617,446,61.7
9537,379617,447,61.7
9537,379617,448,61.7
9537,379617,449,61.6
9537,379617,450,61.6
9537,379617,451,61.6
9537,379617,452,61.5
9537,379617,453,61.4
9537,379617,454,61.3
9537,379617,455,61.2
9537,379617,456,61.0
9537,379617,457,60.9
9537,379617,458,60.8
9537,379617,459,60.8
9537,379617,460,60.7
9537,379617,461,60.7
9537,379617,462,60.6
9537,379617,463,60.6
9537,379617,464,60.6
9537,379617,465,60.6
9537,379617,466,60.5
9537,379617,467,60.5
9537,379617,468,60.5
9537,379617,469,60.4
9537,379617,470,60.4
9537,379617,471,60.3
9537,379617,472,60.3
9537,379617,473,60.3
9537,379617,474,60.3
9537,379617,475,60.2
9537,379617,476,60.1
9537,379617,477,59.9
9537,379617,478,60.0
9537,379617,479,61.6
9537,379617,480,61.9
9537,379617,481,61.9
9537,379617,482,61.8
9537,379617,483,61.9
9537,379617,484,61.9
9537,379617,485,61.8
9537,379617,486,61.8
9537,379617,487,61.6
9537,379617,488,61.5
9537,379617,489,61.6
9537,379617,490,61.5
9537,379617,491,61.4
9537,379617,492,61.4
9537,379617,493,61.3
9537,379617,494,61.3
9537,379617,495,61.3
9537,379617,496,61.2
9537,379617,497,61.0
9537,379617,498,60.9
9537,379617,499,60.9
9537,379617,500,60.9
9537,379617,501,60.8
9537,379617,502,60.9
9537,379617,503,60.9
9537,379617,504,60.8
9537,379617,505,60.8
9537,379617,506,60.8
9537,379617,507,60.8
9537,379617,508,60.9
9537,379617,509,60.9
9537,379617,510,60.9
9537,379617,511,60.8
9537,379617,512,60.6
9537,379617,513,60.6
9537,379617,514,60.7
9537,379617,515,60.4
9537,379617,516,60.8
9537,379617,517,60.8
9537,379617,518,60.5
9537,379617,519,60.5
9537,379617,520,60.6
9537,379617,521,60.6
9537,379617,522,60.6
9537,379617,523,60.4
9537,379617,524,60.3
9537,379617,525,60.4
9537,379617,526,60.3
9537,379617,527,60.4
9537,379617,528,60.3
9537,379617,529,59.9
9537,379617,530,59.9
9537,379617,531,60.0
9537,379617,532,60.2
9537,379617,533,60.3
9537,379617,534,60.3
9537,379617,535,60.0
9537,379617,536,60.0
9537,379617,537,59.9
9537,379617,538,59.9
9537,379617,539,59.7
9537,379617,540,59.5
9537,379617,541,59.4
9537,379617,542,59.3
9537,379617,543,59.3
9537,379617,544,59.4
9537,379617,545,59.2
9537,379617,546,58.9
9537,379617,547,58.8
9537,379617,548,58.7
9537,379617,549,58.4
9537,379617,550,58.3
9537,379617,551,58.1
9537,379617,552,57.9
9537,379617,553,58.1
9537,379617,554,58.0
9537,379617,555,58.0
9537,379617,556,58.1
9537,379617,557,58.1
9537,379617,558,58.1
9537,379617,559,58.1
9537,379617,560,58.0
9537,379617,561,58.1
9537,379617,562,58.0
9537,379617,563,57.9
9537,379617,564,58.0
9537,379617,565,57.9
9537,379617,566,57.9
9537,379617,567,57.9
9537,379617,568,57.8
9537,379617,569,57.8
9537,379617,570,57.8
9537,379617,571,57.7
9537,379617,572,57.6
9537,379617,573,57.7
9537,379617,574,57.6
9537,379617,575,57.6
9537,379617,576,57.6
9537,379617,577,57.5
9537,379617,578,57.6
9537,379617,579,57.5
9537,379617,580,57.4
9537,379617,581,57.4
9537,379617,582,57.3
9537,379617,583,57.2
9537,379617,584,57.2
9537,379617,585,57.1
9537,379617,586,57.0
9537,379617,587,56.8
9537,379617,588,56.7
9537,379617,589,56.6
9537,379617,590,56.4
9537,379617,591,56.2
9537,379617,592,56.3
9537,379617,593,56.1
9537,379617,594,56.1
9537,379617,595,56.2
9537,379617,596,56.0
9537,379617,597,56.0
9537,379617,598,56.0
9537,379617,599,55.9
9537,379617,600,55.8
9537,379617,601,55.8
9537,379617,602,55.7
9537,379617,603,55.9
9537,379617,604,55.8
9537,379617,605,55.7
9537,379617,606,55.7
9537,379617,607,55.7
9537,379617,608,55.5
9537,379617,609,55.5
9537,379617,610,55.3
9537,379617,611,55.4
9537,379617,612,55.3
9537,379617,613,55.3
9537,379617,614,55.3
9537,379617,615,55.2
9537,379617,616,55.1
9537,379617,617,55.2
9537,379617,618,55.1
9537,379617,619,55.1
9537,379617,620,55.2
9537,379617,621,55.1
9537,379617,622,55.0
9537,379617,623,55.1
9537,379617,624,55.0
9537,379617,625,55.1
9537,379617,626,55.1
9537,379617,627,55.1
9537,379617,628,55.1
9537,379617,629,55.0
9537,379617,630,55.0
9537,379617,631,55.0
9537,379617,632,54.9
9537,379617,633,54.9
9537,379617,634,54.9
9537,379617,635,54.8
9537,379617,636,54.8
9537,379617,637,54.8
9537,379617,638,54.7
9537,379617,639,54.8
9537,379617,640,54.8
9537,379617,641,54.7
9537,379617,642,54.6
9537,379617,643,54.6
9537,379617,644,54.6
9537,379617,645,54.9
9537,379617,646,55.0
9537,379617,647,54.6
9537,379617,648,55.0
9537,379617,649,54.8
9537,379617,650,55.3
9537,379617,651,55.2
9537,379617,652,55.8
9537,379617,653,55.7
9537,379617,654,56.2
9537,379617,655,56.6
9537,379617,656,56.6
9537,379617,657,57.1
9537,379617,658,56.9
9537,379617,659,57.2
9537,379617,660,57.1
9537,379617,661,57.4
9537,379617,662,57.3
9537,379617,663,57.5
9537,379617,664,57.5
9537,379617,665,57.5
,#Summary,,
,#nfill,nrun,
